,store,week,brand,sales_,count,price_,prom_,cost_,rev,total_cost,ms_by_store_week
16634,73,27,6,5,25468,6.99,0.4,6.32,34.95,31.6,0.0625
16635,73,28,6,2,26185,8.39,0.0,6.54,16.78,13.08,0.025
16636,73,29,6,4,27098,8.39,0.0,6.54,33.56,26.16,0.05
16637,73,30,6,3,29243,8.39,0.0,6.18,25.17,18.54,0.0375
16638,73,31,6,3,21855,8.39,0.0,6.18,25.17,18.54,0.0375
16639,73,32,6,1,24960,8.39,0.0,6.18,8.39,6.18,0.0125
16640,73,33,6,1,27650,8.39,0.0,6.18,8.39,6.18,0.0125
16641,73,34,6,5,28532,8.39,0.0,6.18,41.95,30.9,0.0625
16642,73,35,6,2,26030,8.39,0.0,6.18,16.78,12.36,0.025
16643,73,36,6,3,26803,8.39,0.0,6.18,25.17,18.54,0.0375
16644,73,37,6,3,25991,8.39,0.0,6.18,25.17,18.54,0.0375
16645,73,38,6,1,27803,8.22,0.0,6.07,8.22,6.07,0.0125
16646,73,39,6,8,25511,8.39,0.0,6.11,67.12,48.88,0.1
16647,73,40,6,6,24210,7.94,1.0,6.07,47.64,36.42,0.075
16648,73,41,6,7,23853,7.94,0.43,6.15,55.580000000000005,43.050000000000004,0.0875
16649,73,42,6,4,23239,7.94,1.0,6.21,31.76,24.84,0.05
16650,73,43,6,3,31365,7.94,1.0,6.21,23.82,18.63,0.0375
16651,73,44,6,4,28558,8.39,0.0,6.21,33.56,24.84,0.05
16652,73,45,6,5,21653,8.39,0.0,6.21,41.95,31.05,0.0625
16653,73,46,6,3,28530,8.39,0.0,6.29,25.17,18.87,0.0375
16654,73,47,6,8,25992,8.39,0.0,6.55,67.12,52.4,0.1
16655,73,48,6,8,29735,8.39,0.0,6.55,67.12,52.4,0.1
16656,73,1,7,11,26190,2.58,0.0,1.74,28.380000000000003,19.14,0.1375
16657,73,2,7,5,26873,2.19,0.0,1.58,10.95,7.9,0.0625
16658,73,3,7,8,24260,2.73,0.0,1.8,21.84,14.4,0.1
16659,73,4,7,7,25459,2.6,0.0,1.75,18.2,12.25,0.0875
16660,73,5,7,7,25468,2.19,0.0,1.58,15.33,11.06,0.0875
16661,73,6,7,6,27052,2.19,0.0,1.58,13.14,9.48,0.075
16662,73,7,7,7,25550,2.19,0.0,1.58,15.33,11.06,0.0875
16663,73,8,7,6,26086,3.05,0.67,1.97,18.299999999999997,11.82,0.075
16664,73,9,7,6,26086,3.05,0.67,1.97,18.299999999999997,11.82,0.075
16665,73,10,7,2,28389,2.91,0.5,1.88,5.82,3.76,0.025
16666,73,11,7,6,24372,2.52,0.17,1.7,15.120000000000001,10.2,0.075
16667,73,12,7,7,22530,2.49,0.0,1.69,17.43,11.83,0.0875
16668,73,13,7,5,26803,2.33,0.0,1.6,11.65,8.0,0.0625
16669,73,14,7,6,28669,2.55,0.0,1.7,15.299999999999999,10.2,0.075
16670,73,15,7,4,27212,2.66,0.0,1.75,10.64,7.0,0.05
16671,73,16,7,5,22428,2.59,0.0,1.72,12.95,8.6,0.0625
16672,73,17,7,3,26718,2.76,0.0,1.85,8.28,5.550000000000001,0.0375
16673,73,18,7,8,26537,2.49,0.0,1.75,19.92,14.0,0.1
16674,73,19,7,11,26959,2.45,0.0,1.71,26.950000000000003,18.81,0.1375
16675,73,20,7,8,26810,2.57,0.0,1.81,20.56,14.48,0.1
16676,73,21,7,10,32607,2.22,1.0,1.66,22.200000000000003,16.599999999999998,0.125
16677,73,22,7,1,27058,2.22,1.0,1.66,2.22,1.66,0.0125
16678,73,23,7,3,26156,2.22,1.0,1.66,6.66,4.9799999999999995,0.0375
16679,73,24,7,5,26730,2.33,0.0,1.66,11.65,8.299999999999999,0.0625
16680,73,25,7,5,26248,3.33,0.0,2.1,16.65,10.5,0.0625
16681,73,26,7,4,25897,2.49,0.0,1.7,9.96,6.8,0.05
16682,73,27,7,5,25468,2.77,0.0,1.84,13.85,9.200000000000001,0.0625
16683,73,28,7,5,26185,2.77,0.0,1.87,13.85,9.350000000000001,0.0625
16684,73,29,7,6,27098,2.72,0.0,1.85,16.32,11.100000000000001,0.075
16685,73,30,7,9,29243,2.8,0.0,1.89,25.2,17.009999999999998,0.1125
16686,73,31,7,9,21855,2.96,0.0,1.96,26.64,17.64,0.1125
16687,73,32,7,7,24960,2.85,0.29,2.04,19.95,14.280000000000001,0.0875
16688,73,33,7,6,27650,2.7,0.17,1.98,16.200000000000003,11.879999999999999,0.075
16689,73,34,7,5,28532,3.24,0.6,2.19,16.200000000000003,10.95,0.0625
16690,73,35,7,7,26030,2.67,0.0,1.97,18.689999999999998,13.79,0.0875
16691,73,36,7,4,26803,2.49,0.0,1.9,9.96,7.6,0.05
16692,73,37,7,7,25991,2.49,0.0,1.9,17.43,13.299999999999999,0.0875
16693,73,38,7,6,27803,2.49,0.0,1.9,14.940000000000001,11.399999999999999,0.075
16694,73,39,7,4,25511,2.49,0.0,1.9,9.96,7.6,0.05
16695,73,40,7,4,24210,2.49,0.0,1.9,9.96,7.6,0.05
16696,73,41,7,6,23853,2.49,0.0,1.9,14.940000000000001,11.399999999999999,0.075
16697,73,42,7,3,23239,2.49,0.0,1.9,7.470000000000001,5.699999999999999,0.0375
16698,73,43,7,6,31365,2.49,0.0,1.79,14.940000000000001,10.74,0.075
16699,73,44,7,4,28558,2.38,0.0,1.79,9.52,7.16,0.05
16700,73,45,7,8,21653,2.61,0.0,1.85,20.88,14.8,0.1
16701,73,46,7,7,28530,2.73,0.43,1.88,19.11,13.16,0.0875
16702,73,47,7,11,25992,2.55,0.73,1.83,28.049999999999997,20.130000000000003,0.1375
16703,73,48,7,7,29735,2.55,0.71,1.83,17.849999999999998,12.81,0.0875
16704,73,1,8,6,26190,3.49,0.0,2.08,20.94,12.48,0.075
16705,73,2,8,1,26873,3.49,0.0,2.08,3.49,2.08,0.0125
16706,73,3,8,2,24260,3.49,0.0,2.08,6.98,4.16,0.025
16707,73,4,8,2,25459,3.49,0.0,2.08,6.98,4.16,0.025
16708,73,5,8,3,25468,3.49,0.0,2.08,10.47,6.24,0.0375
16709,73,6,8,1,27052,3.49,0.0,2.08,3.49,2.08,0.0125
16710,73,7,8,2,25550,3.49,0.0,2.08,6.98,4.16,0.025
16711,73,8,8,8,26086,3.34,1.0,2.08,26.72,16.64,0.1
16712,73,9,8,8,26086,3.34,1.0,2.08,26.72,16.64,0.1
16713,73,10,8,4,28389,3.34,0.0,2.08,13.36,8.32,0.05
16714,73,11,8,7,24372,3.34,0.0,2.08,23.38,14.56,0.0875
16715,73,12,8,5,22530,3.34,0.0,2.23,16.7,11.15,0.0625
16716,73,13,8,3,26803,3.49,0.0,2.23,10.47,6.6899999999999995,0.0375
16717,73,14,8,4,28669,3.49,0.0,2.23,13.96,8.92,0.05
16718,73,15,8,3,27212,3.49,0.0,2.23,10.47,6.6899999999999995,0.0375
16719,73,16,8,6,22428,3.49,0.0,2.23,20.94,13.379999999999999,0.075
16720,73,17,8,4,26718,3.49,0.0,2.32,13.96,9.28,0.05
16721,73,18,8,3,26537,3.49,0.0,2.35,10.47,7.050000000000001,0.0375
16722,73,19,8,5,26959,3.49,0.0,2.35,17.450000000000003,11.75,0.0625
16723,73,20,8,2,26810,3.49,0.0,2.35,6.98,4.7,0.025
16724,73,21,8,3,32607,3.49,0.0,2.36,10.47,7.08,0.0375
16725,73,22,8,5,27058,3.49,0.0,2.36,17.450000000000003,11.799999999999999,0.0625
16726,73,23,8,6,26156,3.49,0.0,2.38,20.94,14.28,0.075
16727,73,24,8,5,26730,3.49,0.0,2.38,17.450000000000003,11.899999999999999,0.0625
16728,73,25,8,1,26248,3.79,0.0,2.38,3.79,2.38,0.0125
16729,73,26,8,4,25897,3.79,0.0,2.37,15.16,9.48,0.05
16730,73,27,8,3,25468,3.79,0.0,2.38,11.370000000000001,7.14,0.0375
16731,73,28,8,4,26185,3.79,0.0,2.38,15.16,9.52,0.05
16732,73,29,8,3,27098,3.79,0.0,2.38,11.370000000000001,7.14,0.0375
16733,73,30,8,2,29243,3.79,0.0,2.38,7.58,4.76,0.025
16734,73,31,8,4,21855,3.79,0.0,2.38,15.16,9.52,0.05
16735,73,32,8,3,24960,3.64,0.0,2.38,10.92,7.14,0.0375
16736,73,33,8,2,27650,3.64,1.0,2.38,7.28,4.76,0.025
16737,73,34,8,6,28532,3.64,1.0,2.38,21.84,14.28,0.075
16738,73,35,8,8,26030,3.64,1.0,2.38,29.12,19.04,0.1
16739,73,36,8,3,26803,3.79,0.0,2.38,11.370000000000001,7.14,0.0375
16740,73,37,8,5,25991,4.12,0.0,2.67,20.6,13.35,0.0625
16741,73,38,8,4,27803,3.84,0.0,2.78,15.36,11.12,0.05
16742,73,39,8,8,25511,3.89,0.5,3.18,31.12,25.44,0.1
16743,73,40,8,7,24210,3.9,0.57,3.3,27.3,23.099999999999998,0.0875
16744,73,41,8,3,23853,3.79,0.0,2.39,11.370000000000001,7.17,0.0375
16745,73,42,8,3,23239,4.36,0.0,2.92,13.080000000000002,8.76,0.0375
16746,73,43,8,6,31365,4.36,0.0,2.92,26.160000000000004,17.52,0.075
16747,73,44,8,5,28558,4.52,0.2,3.13,22.599999999999998,15.649999999999999,0.0625
16748,73,45,8,7,21653,4.43,0.57,3.07,31.009999999999998,21.49,0.0875
16749,73,46,8,9,28530,3.68,0.0,2.42,33.120000000000005,21.78,0.1125
16750,73,47,8,10,25992,4.05,0.7,2.74,40.5,27.400000000000002,0.125
16751,73,48,8,9,29735,4.05,0.78,2.81,36.449999999999996,25.29,0.1125
16752,73,1,9,4,26190,3.97,0.0,3.72,15.88,14.88,0.05
16753,73,2,9,3,26873,3.97,0.0,3.71,11.91,11.129999999999999,0.0375
16754,73,3,9,9,24260,3.97,0.0,3.72,35.730000000000004,33.480000000000004,0.1125
16755,73,4,9,23,25459,3.97,0.0,3.72,91.31,85.56,0.2875
16756,73,5,9,11,25468,3.97,0.0,3.72,43.67,40.92,0.1375
16757,73,6,9,40,27052,3.79,0.78,3.72,151.6,148.8,0.5
16758,73,7,9,15,25550,3.97,0.0,3.72,59.550000000000004,55.800000000000004,0.1875
16759,73,8,9,15,26086,3.97,0.0,3.71,59.550000000000004,55.65,0.1875
16760,73,9,9,15,26086,3.97,0.0,3.71,59.550000000000004,55.65,0.1875
16761,73,10,9,19,28389,3.97,0.0,3.71,75.43,70.49,0.2375
16762,73,11,9,7,24372,3.97,0.0,3.7,27.790000000000003,25.900000000000002,0.0875
16763,73,12,9,16,22530,3.97,0.0,3.71,63.52,59.36,0.2
16764,73,13,9,11,26803,3.97,0.0,3.7,43.67,40.7,0.1375
16765,73,14,9,7,28669,3.97,0.0,3.71,27.790000000000003,25.97,0.0875
16766,73,15,9,10,27212,3.97,0.0,3.7,39.7,37.0,0.125
16767,73,16,9,16,22428,3.79,0.0,3.7,60.64,59.2,0.2
16768,73,17,9,13,26718,3.79,0.0,3.71,49.27,48.23,0.1625
16769,73,18,9,10,26537,3.97,0.0,3.71,39.7,37.1,0.125
16770,73,19,9,9,26959,3.97,0.0,3.71,35.730000000000004,33.39,0.1125
16771,73,20,9,6,26810,3.97,0.0,3.71,23.82,22.259999999999998,0.075
16772,73,21,9,4,32607,3.97,0.0,3.71,15.88,14.84,0.05
16773,73,22,9,10,27058,3.97,0.0,3.74,39.7,37.400000000000006,0.125
16774,73,23,9,17,26156,3.97,0.0,3.74,67.49000000000001,63.580000000000005,0.2125
16775,73,24,9,15,26730,3.73,0.8,3.72,55.95,55.800000000000004,0.1875
16776,73,25,9,7,26248,3.73,0.0,3.72,26.11,26.040000000000003,0.0875
16777,73,26,9,14,25897,3.73,0.93,3.72,52.22,52.080000000000005,0.175
16778,73,27,9,8,25468,3.73,1.0,3.72,29.84,29.76,0.1
16779,73,28,9,8,26185,4.29,0.0,3.74,34.32,29.92,0.1
16780,73,29,9,9,27098,4.29,0.0,3.74,38.61,33.660000000000004,0.1125
16781,73,30,9,16,29243,3.75,1.0,3.71,60.0,59.36,0.2
16782,73,31,9,6,21855,3.75,1.0,3.71,22.5,22.259999999999998,0.075
16783,73,32,9,2,24960,4.02,1.0,3.79,8.04,7.58,0.025
16784,73,33,9,5,27650,4.02,0.8,3.79,20.099999999999998,18.95,0.0625
16785,73,34,9,15,28532,4.02,1.0,3.79,60.3,56.85,0.1875
16786,73,35,9,16,26030,4.02,0.0,3.9,64.32,62.4,0.2
16787,73,36,9,9,26803,4.29,0.0,4.05,38.61,36.449999999999996,0.1125
16788,73,37,9,10,25991,4.29,0.0,4.11,42.9,41.1,0.125
16789,73,38,9,18,27803,3.99,0.56,3.91,71.82000000000001,70.38,0.225
16790,73,39,9,13,25511,3.99,0.77,3.94,51.870000000000005,51.22,0.1625
16791,73,40,9,18,24210,3.98,0.22,3.67,71.64,66.06,0.225
16792,73,41,9,10,23853,3.98,0.5,3.7,39.8,37.0,0.125
16793,73,42,9,10,23239,4.29,0.0,3.63,42.9,36.3,0.125
16794,73,43,9,18,31365,4.29,0.0,3.62,77.22,65.16,0.225
16795,73,44,9,10,28558,4.29,0.0,3.62,42.9,36.2,0.125
16796,73,45,9,9,21653,4.29,1.0,3.6,38.61,32.4,0.1125
16797,73,46,9,10,28530,4.29,0.0,3.62,42.9,36.2,0.125
16798,73,47,9,13,25992,4.29,0.0,3.6,55.77,46.800000000000004,0.1625
16799,73,48,9,17,29735,4.29,0.0,3.6,72.93,61.2,0.2125
16800,73,1,10,19,26190,1.81,0.0,0.91,34.39,17.29,0.2375
16801,73,2,10,22,26873,1.79,0.0,0.9,39.38,19.8,0.275
16802,73,3,10,24,24260,1.82,0.0,0.92,43.68,22.080000000000002,0.3
16803,73,4,10,21,25459,1.77,0.0,0.88,37.17,18.48,0.2625
16804,73,5,10,19,25468,1.82,0.0,0.91,34.58,17.29,0.2375
16805,73,6,10,18,27052,1.79,0.0,0.9,32.22,16.2,0.225
16806,73,7,10,16,25550,1.83,0.0,0.92,29.28,14.72,0.2
16807,73,8,10,14,26086,1.85,0.0,0.93,25.900000000000002,13.020000000000001,0.175
16808,73,9,10,14,26086,1.85,0.0,0.93,25.900000000000002,13.020000000000001,0.175
16809,73,10,10,8,28389,1.69,0.0,0.93,13.52,7.44,0.1
16810,73,11,10,22,24372,1.69,0.0,0.88,37.18,19.36,0.275
16811,73,12,10,14,22530,1.69,0.0,0.9,23.66,12.6,0.175
16812,73,13,10,10,26803,1.69,0.0,0.83,16.9,8.299999999999999,0.125
16813,73,14,10,5,28669,1.69,0.0,0.83,8.45,4.1499999999999995,0.0625
16814,73,15,10,9,27212,1.69,0.0,0.83,15.209999999999999,7.47,0.1125
16815,73,16,10,9,22428,1.69,0.0,0.84,15.209999999999999,7.56,0.1125
16816,73,17,10,19,26718,1.69,0.0,0.89,32.11,16.91,0.2375
16817,73,18,10,18,26537,1.69,0.0,0.88,30.419999999999998,15.84,0.225
16818,73,19,10,11,26959,1.69,0.0,0.91,18.59,10.01,0.1375
16819,73,20,10,11,26810,1.69,0.0,0.92,18.59,10.120000000000001,0.1375
16820,73,21,10,18,32607,1.69,0.0,0.92,30.419999999999998,16.560000000000002,0.225
16821,73,22,10,11,27058,1.69,0.0,0.92,18.59,10.120000000000001,0.1375
16822,73,23,10,15,26156,1.69,0.0,0.92,25.349999999999998,13.8,0.1875
16823,73,24,10,6,26730,1.69,0.0,0.92,10.14,5.5200000000000005,0.075
16824,73,25,10,14,26248,1.69,0.0,0.92,23.66,12.88,0.175
16825,73,26,10,8,25897,2.78,0.0,0.92,22.24,7.36,0.1
16826,73,27,10,11,25468,2.78,0.0,0.92,30.58,10.120000000000001,0.1375
16827,73,28,10,22,26185,1.69,1.0,0.92,37.18,20.240000000000002,0.275
16828,73,29,10,24,27098,1.89,0.0,0.92,45.36,22.080000000000002,0.3
16829,73,30,10,13,29243,1.89,1.0,0.92,24.57,11.96,0.1625
16830,73,31,10,8,21855,2.78,1.0,0.92,22.24,7.36,0.1
16831,73,32,10,3,24960,2.78,0.0,0.92,8.34,2.7600000000000002,0.0375
16832,73,33,10,11,27650,2.78,0.0,0.92,30.58,10.120000000000001,0.1375
16833,73,34,10,4,28532,2.78,0.0,0.92,11.12,3.68,0.05
16834,73,35,10,3,26030,2.78,0.0,0.92,8.34,2.7600000000000002,0.0375
16835,73,36,10,7,26803,1.99,0.0,0.92,13.93,6.44,0.0875
16836,73,37,10,8,25991,1.99,0.0,0.92,15.92,7.36,0.1
16837,73,38,10,6,27803,1.99,0.0,0.92,11.94,5.5200000000000005,0.075
16838,73,39,10,7,25511,1.99,0.0,0.92,13.93,6.44,0.0875
16839,73,40,10,4,24210,1.99,0.0,0.92,7.96,3.68,0.05
16840,73,41,10,7,23853,1.99,0.0,0.92,13.93,6.44,0.0875
16841,73,42,10,7,23239,1.99,1.0,0.92,13.93,6.44,0.0875
16842,73,43,10,11,31365,1.99,1.0,0.92,21.89,10.120000000000001,0.1375
16843,73,44,10,7,28558,1.99,0.0,0.92,13.93,6.44,0.0875
16844,73,45,10,13,21653,1.69,0.0,0.92,21.97,11.96,0.1625
16845,73,46,10,9,28530,1.69,0.0,0.92,15.209999999999999,8.280000000000001,0.1125
16846,73,47,10,11,25992,1.69,1.0,0.92,18.59,10.120000000000001,0.1375
16847,73,48,10,11,29735,1.69,1.0,0.92,18.59,10.120000000000001,0.1375
16848,73,1,11,1,26190,4.49,0.0,1.92,4.49,1.92,0.0125
16849,73,2,11,1,26873,4.49,0.0,1.92,4.49,1.92,0.0125
16850,73,3,11,1,24260,4.49,0.0,1.92,4.49,1.92,0.0125
16851,73,4,11,1,25459,4.49,0.0,1.92,4.49,1.92,0.0125
16852,73,5,11,1,25468,4.49,0.0,1.92,4.49,1.92,0.0125
16853,73,6,11,1,27052,4.49,0.0,1.92,4.49,1.92,0.0125
16854,73,7,11,1,25550,4.49,0.0,1.92,4.49,1.92,0.0125
16855,73,8,11,6,26086,5.36,0.0,2.07,32.160000000000004,12.419999999999998,0.075
16856,73,9,11,6,26086,5.36,0.0,2.07,32.160000000000004,12.419999999999998,0.075
16857,73,10,11,16,28389,5.29,1.0,2.1,84.64,33.6,0.2
16858,73,11,11,1,24372,4.49,0.0,1.92,4.49,1.92,0.0125
16859,73,12,11,2,22530,5.49,0.0,2.18,10.98,4.36,0.025
16860,73,13,11,1,26803,5.29,0.0,2.02,5.29,2.02,0.0125
16861,73,14,11,3,28669,5.49,0.0,2.18,16.47,6.540000000000001,0.0375
16862,73,15,11,3,27212,5.42,0.0,2.13,16.259999999999998,6.39,0.0375
16863,73,16,11,1,22428,4.49,0.0,1.92,4.49,1.92,0.0125
16864,73,17,11,1,26718,4.49,0.0,1.92,4.49,1.92,0.0125
16865,73,18,11,1,26537,5.49,0.0,2.18,5.49,2.18,0.0125
16866,73,19,11,3,26959,4.79,0.0,2.02,14.370000000000001,6.0600000000000005,0.0375
16867,73,20,11,2,26810,4.69,0.0,2.1,9.38,4.2,0.025
16868,73,21,11,1,32607,4.49,0.0,1.92,4.49,1.92,0.0125
16869,73,22,11,2,27058,4.59,0.0,2.18,9.18,4.36,0.025
16870,73,23,11,3,26156,4.72,0.0,2.07,14.16,6.209999999999999,0.0375
16871,73,24,11,2,26730,4.69,0.0,2.1,9.38,4.2,0.025
16872,73,25,11,3,26248,4.66,0.0,2.13,13.98,6.39,0.0375
16873,73,26,11,5,25897,3.99,0.6,2.08,19.950000000000003,10.4,0.0625
16874,73,27,11,6,25468,3.86,0.83,1.94,23.16,11.64,0.075
16875,73,28,11,7,26185,3.76,0.57,1.81,26.32,12.67,0.0875
16876,73,29,11,8,27098,4.17,0.38,1.73,33.36,13.84,0.1
16877,73,30,11,9,29243,3.86,1.0,1.6,34.74,14.4,0.1125
16878,73,31,11,1,21855,4.49,0.0,1.92,4.49,1.92,0.0125
16879,73,32,11,1,24960,4.79,0.0,2.02,4.79,2.02,0.0125
16880,73,33,11,1,27650,4.49,0.0,1.92,4.49,1.92,0.0125
16881,73,34,11,2,28532,3.89,0.0,1.69,7.78,3.38,0.025
16882,73,35,11,1,26030,4.39,0.0,2.02,4.39,2.02,0.0125
16883,73,36,11,10,26803,3.85,0.0,1.66,38.5,16.599999999999998,0.125
16884,73,37,11,16,25991,3.83,0.44,1.7,61.28,27.2,0.2
16885,73,38,11,1,27803,4.59,0.0,2.18,4.59,2.18,0.0125
16886,73,39,11,11,25511,3.99,0.0,1.75,43.89,19.25,0.1375
16887,73,40,11,11,24210,4.03,0.0,1.78,44.330000000000005,19.580000000000002,0.1375
16888,73,41,11,5,23853,3.43,0.0,1.36,17.150000000000002,6.800000000000001,0.0625
16889,73,42,11,6,23239,4.26,0.0,1.94,25.56,11.64,0.075
16890,73,43,11,7,31365,3.39,0.0,1.34,23.73,9.38,0.0875
16891,73,44,11,7,28558,3.93,0.0,1.71,27.51,11.969999999999999,0.0875
16892,73,45,11,8,21653,4.02,0.0,1.77,32.16,14.16,0.1
16893,73,46,11,10,28530,3.59,0.0,1.48,35.9,14.8,0.125
16894,73,47,11,8,25992,3.99,0.38,1.75,31.92,14.0,0.1
16895,73,48,11,8,29735,3.52,0.13,1.42,28.16,11.36,0.1
16896,74,1,1,15,22451,3.3,0.0,2.07,49.5,31.049999999999997,0.1875
16897,74,2,1,13,21366,3.35,0.0,2.12,43.550000000000004,27.560000000000002,0.1625
16898,74,3,1,11,20690,3.33,0.0,2.11,36.63,23.209999999999997,0.1375
16899,74,4,1,21,21379,3.32,0.0,2.09,69.72,43.89,0.2625
16900,74,5,1,12,21746,3.29,0.0,2.07,39.480000000000004,24.839999999999996,0.15
16901,74,6,1,9,23685,3.24,0.0,2.0,29.160000000000004,18.0,0.1125
16902,74,7,1,11,19235,3.28,0.0,2.06,36.08,22.66,0.1375
16903,74,8,1,18,21237,3.33,0.0,2.1,59.94,37.800000000000004,0.225
16904,74,9,1,17,26038,3.31,0.0,2.1,56.27,35.7,0.2125
16905,74,10,1,16,22957,3.34,0.0,2.14,53.44,34.24,0.2
16906,74,11,1,16,22957,3.34,0.0,2.14,53.44,34.24,0.2
16907,74,12,1,22,22111,3.37,0.0,2.18,74.14,47.96,0.275
16908,74,13,1,22,22445,3.35,0.0,2.18,73.7,47.96,0.275
16909,74,14,1,22,24764,3.53,0.0,2.2,77.66,48.400000000000006,0.275
16910,74,15,1,22,22829,3.55,0.0,2.24,78.1,49.28,0.275
16911,74,16,1,29,23218,3.52,0.0,2.23,102.08,64.67,0.3625
16912,74,17,1,10,23111,3.49,0.0,2.22,34.900000000000006,22.200000000000003,0.125
16913,74,18,1,20,22522,3.54,0.0,2.25,70.8,45.0,0.25
16914,74,19,1,20,22522,3.54,0.0,2.25,70.8,45.0,0.25
16915,74,20,1,23,23983,3.54,0.0,2.28,81.42,52.44,0.2875
16916,74,21,1,23,27792,3.53,0.0,2.26,81.19,51.98,0.2875
16917,74,22,1,15,23592,3.49,0.0,2.2,52.35,33.0,0.1875
16918,74,23,1,20,22706,3.52,0.0,2.21,70.4,44.2,0.25
16919,74,24,1,27,22963,3.53,0.0,2.24,95.30999999999999,60.480000000000004,0.3375
16920,74,25,1,22,22774,3.49,0.0,2.21,76.78,48.62,0.275
16921,74,26,1,19,23092,3.47,0.0,2.19,65.93,41.61,0.2375
16922,74,27,1,13,21691,3.51,0.0,2.24,45.629999999999995,29.120000000000005,0.1625
16923,74,28,1,19,23554,3.49,0.0,2.22,66.31,42.18000000000001,0.2375
16924,74,29,1,16,20093,3.55,0.0,2.27,56.8,36.32,0.2
16925,74,30,1,19,23621,3.59,0.0,2.32,68.21,44.08,0.2375
16926,74,31,1,10,21383,3.55,0.0,2.31,35.5,23.1,0.125
16927,74,32,1,16,21917,3.49,0.0,2.23,55.84,35.68,0.2
16928,74,33,1,16,23320,3.49,0.0,2.22,55.84,35.52,0.2
16929,74,34,1,26,24708,3.52,0.0,2.25,91.52,58.5,0.325
16930,74,35,1,10,22486,3.46,0.0,2.2,34.6,22.0,0.125
16931,74,36,1,10,23187,3.55,0.0,2.29,35.5,22.9,0.125
16932,74,37,1,13,22759,3.47,0.0,2.21,45.11,28.73,0.1625
16933,74,38,1,19,24424,3.48,0.79,2.22,66.12,42.18000000000001,0.2375
16934,74,39,1,19,24424,3.48,0.79,2.22,66.12,42.18000000000001,0.2375
16935,74,40,1,16,20875,3.54,0.0,2.28,56.64,36.48,0.2
16936,74,41,1,20,30005,3.5,0.0,2.23,70.0,44.6,0.25
16937,74,42,1,17,19733,3.52,0.0,2.26,59.84,38.419999999999995,0.2125
16938,74,43,1,21,27158,3.43,0.0,2.17,72.03,45.57,0.2625
16939,74,44,1,17,25076,3.56,0.0,2.28,60.52,38.76,0.2125
16940,74,45,1,18,26092,3.47,0.0,2.21,62.46,39.78,0.225
16941,74,46,1,20,23854,3.54,0.0,2.28,70.8,45.599999999999994,0.25
16942,74,47,1,17,22293,3.56,0.0,2.27,60.52,38.59,0.2125
16943,74,48,1,16,25112,3.46,0.0,2.2,55.36,35.2,0.2
16944,74,1,2,18,22451,4.73,0.0,3.51,85.14000000000001,63.17999999999999,0.225
16945,74,2,2,28,21366,4.36,0.64,3.53,122.08000000000001,98.83999999999999,0.35
16946,74,3,2,12,20690,4.7,0.0,3.45,56.400000000000006,41.400000000000006,0.15
16947,74,4,2,25,21379,4.9,0.0,3.41,122.50000000000001,85.25,0.3125
16948,74,5,2,18,21746,4.74,0.0,3.43,85.32000000000001,61.74,0.225
16949,74,6,2,34,23685,4.86,0.0,3.37,165.24,114.58,0.425
16950,74,7,2,11,19235,4.76,0.0,3.32,52.36,36.519999999999996,0.1375
16951,74,8,2,20,21237,4.79,0.0,3.37,95.8,67.4,0.25
16952,74,9,2,27,26038,4.84,0.0,3.44,130.68,92.88,0.3375
16953,74,10,2,12,22957,5.0,0.0,3.53,60.0,42.36,0.15
16954,74,11,2,12,22957,5.0,0.0,3.53,60.0,42.36,0.15
16955,74,12,2,18,22111,4.8,0.0,3.46,86.39999999999999,62.28,0.225
16956,74,13,2,12,22445,4.87,0.0,3.46,58.44,41.519999999999996,0.15
16957,74,14,2,16,24764,5.32,0.0,3.55,85.12,56.8,0.2
16958,74,15,2,24,22829,5.11,0.0,3.8,122.64000000000001,91.19999999999999,0.3
16959,74,16,2,24,23218,4.71,0.0,3.76,113.03999999999999,90.24,0.3
16960,74,17,2,21,23111,4.67,0.62,3.77,98.07,79.17,0.2625
16961,74,18,2,12,22522,5.29,0.0,3.76,63.480000000000004,45.12,0.15
16962,74,19,2,12,22522,5.29,0.0,3.76,63.480000000000004,45.12,0.15
16963,74,20,2,13,23983,5.16,0.0,3.79,67.08,49.27,0.1625
16964,74,21,2,19,27792,5.08,0.0,3.81,96.52,72.39,0.2375
16965,74,22,2,19,23592,5.04,0.0,3.85,95.76,73.15,0.2375
16966,74,23,2,21,22706,5.08,0.0,3.89,106.68,81.69,0.2625
16967,74,24,2,19,22963,5.17,0.0,3.77,98.23,71.63,0.2375
16968,74,25,2,24,22774,5.21,0.0,3.82,125.03999999999999,91.67999999999999,0.3
16969,74,26,2,22,23092,5.1,0.32,3.79,112.19999999999999,83.38,0.275
16970,74,27,2,25,21691,5.08,0.0,3.88,127.0,97.0,0.3125
16971,74,28,2,20,23554,5.27,0.0,3.87,105.39999999999999,77.4,0.25
16972,74,29,2,17,20093,5.17,0.0,3.86,87.89,65.62,0.2125
16973,74,30,2,26,23621,4.28,0.73,3.76,111.28,97.75999999999999,0.325
16974,74,31,2,19,21383,5.25,0.0,3.84,99.75,72.96,0.2375
16975,74,32,2,27,21917,5.22,0.0,3.83,140.94,103.41,0.3375
16976,74,33,2,20,23320,5.27,0.0,3.69,105.39999999999999,73.8,0.25
16977,74,34,2,28,24708,5.3,0.0,3.66,148.4,102.48,0.35
